"name"	"md"	"leftend"	"rightend"	"LBint"	"LBslope"	"UBint"	"UBslope"
"192"	"[34]S1"	1.99579613999992	1507.959155978	2048.000115858	0	2.1846459575782e-05	0.357932413938305	2.53726236492827e-18
"193"	"[34]S1"	1.99579613999992	2048.000115858	3542.647068378	-0.077870283778311	5.98690569259231e-05	0.357932413938305	2.53726236492827e-18
"238"	"[37]Cl1"	1.99704989	0	35.976677742	0	0.00019162446264491	0	0.00889347714778318
"239"	"[37]Cl1"	1.99704989	35.976677742	36.984502774	0	0.00019162446264491	0.319957761351635	5.50801473159459e-17
"240"	"[37]Cl1"	1.99704989	36.984502774	152.883235872	0	0.00019162446264491	0.0136521168645711	0.00828199979755839
"241"	"[37]Cl1"	1.99704989	152.883235872	262.815855912	0	0.00019162446264491	0.389900870359309	0.00582097945514656
"242"	"[37]Cl1"	1.99704989	262.815855912	540.634057552	0	0.00019162446264491	0.103667439911822	0.00691008204925842
"243"	"[37]Cl1"	1.99704989	540.634057552	562.61600218	0	0.00019162446264491	3.83949313621963	2.02024533027161e-17
"244"	"[37]Cl1"	1.99704989	562.61600218	1669.712504006	0	0.00019162446264491	3.83949313621964	0
"333"	"[41]K1"	1.99811907	0	39.971531932	0	1.16118538929654e-05	0	0.00180547140306995
"334"	"[41]K1"	1.99811907	39.971531932	40.979356964	0	1.16118538929654e-05	0.0721674578401227	1.37700368289865e-17
"335"	"[41]K1"	1.99811907	40.979356964	113.04810524	0	1.16118538929654e-05	0.0721674578401233	0
"336"	"[41]K1"	1.99811907	113.04810524	143.011051016	0	1.16118538929654e-05	0.0721674578401233	0
"337"	"[41]K1"	1.99811907	143.011051016	267.038328404	0	1.16118538929654e-05	0.0721674578401233	0
"338"	"[41]K1"	1.99811907	267.038328404	385.17811634	0	1.16118538929654e-05	0.0721674578401233	0
"339"	"[41]K1"	1.99811907	385.17811634	930.610640436	0	1.16118538929654e-05	0.0721674578401233	0
"340"	"[41]K1"	1.99811907	930.610640436	1084.498221742	0	1.16118538929654e-05	0.0721674578401233	0
"341"	"[41]K1"	1.99811907	1084.498221742	1091.071007216	0	1.16118538929654e-05	0.0721674578401233	0
"342"	"[41]K1"	1.99811907	1091.071007216	1116.366095698	0	1.16118538929654e-05	0.0721674578401233	0
"343"	"[41]K1"	1.99811907	1116.366095698	1196.355924938	0	1.16118538929654e-05	0.0721674578401233	0
"344"	"[41]K1"	1.99811907	1196.355924938	1222.40796051	0	1.16118538929654e-05	0.0721674578401233	0
"345"	"[41]K1"	1.99811907	1222.40796051	1275.770765652	0	1.16118538929654e-05	0.0721674578401233	0
"346"	"[41]K1"	1.99811907	1275.770765652	1329.817715844	0	1.16118538929654e-05	0.0721674578401233	0
"347"	"[41]K1"	1.99811907	1329.817715844	1612.87166147	0	1.16118538929654e-05	0.0721674578401233	0
"348"	"[41]K1"	1.99811907	1612.87166147	1694.94991179	0	1.16118538929654e-05	0.0721674578401233	0
"349"	"[41]K1"	1.99811907	1694.94991179	1696.965561854	0	1.16118538929654e-05	0.0721674578401233	0
"350"	"[41]K1"	1.99811907	1696.965561854	1711.867304372	0	1.16118538929654e-05	0.0721674578401233	0
"351"	"[41]K1"	1.99811907	1711.867304372	1741.914254564	0	1.16118538929654e-05	0.0721674578401233	0
"352"	"[41]K1"	1.99811907	1741.914254564	1769.945554692	0	1.16118538929654e-05	0.0721674578401233	0
"353"	"[41]K1"	1.99811907	1769.945554692	1795.961204756	0	1.16118538929654e-05	0.0721674578401233	0
"354"	"[41]K1"	1.99811907	1795.961204756	1823.992504884	0	1.16118538929654e-05	0.0721674578401233	0
"355"	"[41]K1"	1.99811907	1823.992504884	1904.98747907	0	1.16118538929654e-05	0.0721674578401233	0
"356"	"[41]K1"	1.99811907	1904.98747907	1931.003129134	0	1.16118538929654e-05	0.0721674578401233	0
"357"	"[41]K1"	1.99811907	1931.003129134	1957.018779198	0	1.16118538929654e-05	0.0721674578401233	0
"358"	"[41]K1"	1.99811907	1957.018779198	2513.193962162	0	1.16118538929654e-05	0.0721674578401233	0
"359"	"[41]K1"	1.99811907	2513.193962162	2529.22526229	0	1.16118538929654e-05	0.0721674578401233	0
"360"	"[41]K1"	1.99811907	2529.22526229	2543.240912354	0	1.16118538929654e-05	0.0721674578401233	0
"361"	"[41]K1"	1.99811907	2543.240912354	2571.272212482	0	1.16118538929654e-05	0.0721674578401233	0
"362"	"[41]K1"	1.99811907	2571.272212482	2693.197741276	0	1.16118538929654e-05	0.0721674578401233	0
"363"	"[41]K1"	1.99811907	2693.197741276	3542.647068378	0	1.16118538929654e-05	0.0721674578401233	0
"364"	"[41]K1"	1.99811907	3542.647068378	6214.98156154401	0	1.16118538929654e-05	0.0721674578401233	0
"468"	"[13]C1[15]N1"	2.00038980000002	0	150.077970306	0	3.50774012096106e-07	0	7.89851005668334e-06
"469"	"[13]C1[15]N1"	2.00038980000002	150.077970306	337.936197344	0	3.50774012096106e-07	-0.00223271012183008	2.27755111067223e-05
"470"	"[13]C1[15]N1"	2.00038980000002	337.936197344	417.251518008	-0.000313421071989893	1.27823036170653e-06	-0.00223271012183008	2.27755111067223e-05
"471"	"[13]C1[15]N1"	2.00038980000002	417.251518008	677.97182592	-0.000313421071989893	1.27823036170653e-06	-0.00712779877341502	3.45072566853953e-05
"472"	"[13]C1[15]N1"	2.00038980000002	677.97182592	876.422893458	-0.000770301396478749	1.95212315049443e-06	-0.00712779877341502	3.45072566853953e-05
"473"	"[13]C1[15]N1"	2.00038980000002	876.422893458	1475.920121034	-0.000770301396478749	1.95212315049443e-06	-0.0347657288777442	6.60421815608528e-05
"474"	"[13]C1[15]N1"	2.00038980000002	1475.920121034	1730.507925522	-0.000770301396478749	1.95212315049443e-06	-0.00531477353587927	4.60878798868353e-05
"475"	"[13]C1[15]N1"	2.00038980000002	1730.507925522	2010.04423399	-0.00738074758437091	5.77206878056033e-06	-0.00531477353587927	4.60878798868353e-05
"476"	"[13]C1[15]N1"	2.00038980000002	2010.04423399	3496.66398918	-0.00738074758437091	5.77206878056033e-06	-0.195903369514695	0.000140905990232841
"477"	"[13]C1[15]N1"	2.00038980000002	3496.66398918	3504.69118651	-0.078574663778801	2.61325942456124e-05	-0.195903369514695	0.000140905990232841
"478"	"[13]C1[15]N1"	2.00038980000002	3504.69118651	4329.788557654	-0.078574663778801	2.61325942456124e-05	0.297928612580806	0
"479"	"[13]C1[15]N1"	2.00038980000002	4329.788557654	5263.132322072	-0.114450143964895	3.44183291512293e-05	0.297928612580806	0
"425"	"[13]C1[33]S1"	2.00274264999996	0	130.998916684	0	8.7614468330772e-07	-1.0842021724855e-19	6.51885678710644e-06
"426"	"[13]C1[33]S1"	2.00274264999996	130.998916684	194.936565478	0	8.7614468330772e-07	-0.00165013146570278	1.91153843575083e-05
"427"	"[13]C1[33]S1"	2.00274264999996	194.936565478	265.021308464	-0.000148338777121197	1.6371039048753e-06	-0.00165013146570278	1.91153843575083e-05
"428"	"[13]C1[33]S1"	2.00274264999996	265.021308464	507.914810018	-0.000148338777121197	1.6371039048753e-06	0.000586997283988755	1.06740678359901e-05
"429"	"[13]C1[33]S1"	2.00274264999996	507.914810018	577.931522722	-0.000555792351934857	2.4393123988533e-06	0.000586997283988755	1.06740678359901e-05
"430"	"[13]C1[33]S1"	2.00274264999996	577.931522722	585.035454992	-0.00111210123395979	3.40189855335958e-06	0.000586997283988755	1.06740678359901e-05
"431"	"[13]C1[33]S1"	2.00274264999996	585.035454992	749.166117974	-0.00111210123395979	3.40189855335958e-06	-0.00260441122981257	1.61291363905018e-05
"432"	"[13]C1[33]S1"	2.00274264999996	749.166117974	1130.187552764	-0.00111210123395979	3.40189855335958e-06	-0.0132908293324827	3.03935536489462e-05
"433"	"[13]C1[33]S1"	2.00274264999996	1130.187552764	1297.054731012	-0.0028406064742791	4.93129536550113e-06	-0.0132908293324827	3.03935536489462e-05
"434"	"[13]C1[33]S1"	2.00274264999996	1297.054731012	1669.46134744	-0.0028406064742791	4.93129536550113e-06	-0.00955993945365484	2.75171215373136e-05
"435"	"[13]C1[33]S1"	2.00274264999996	1669.46134744	1707.417229308	-0.0028406064742791	4.93129536550113e-06	0.036378831345699	0
"436"	"[13]C1[33]S1"	2.00274264999996	1707.417229308	2048.000115858	-0.0028406064742791	4.93129536550113e-06	0.00797990242001071	1.66326826496873e-05
"437"	"[13]C1[33]S1"	2.00274264999996	2048.000115858	3319.571102896	-0.0336955222116728	1.99971713381044e-05	0.00797990242001071	1.66326826496873e-05
"438"	"[13]C1[33]S1"	2.00274264999996	3319.571102896	3542.647068378	-0.0336955222116728	1.99971713381044e-05	0.0631932751075523	0
"128"	"[18]O1"	2.00424577999999	0	48.992568892	0	1.44693210065161e-06	0	0.000125835020351472
"129"	"[18]O1"	2.00424577999999	48.992568892	303.006046704	0	1.44693210065161e-06	0.0025977892619677	7.2810871573026e-05
"130"	"[18]O1"	2.00424577999999	303.006046704	820.801856192	0	1.44693210065161e-06	0.00301401852158605	7.14372050599449e-05
"131"	"[18]O1"	2.00424577999999	820.801856192	1420.241926768	0	1.44693210065161e-06	0.0150111293420578	5.68208750285648e-05
"132"	"[18]O1"	2.00424577999999	1420.241926768	1507.959155978	-0.0536868085114254	3.92481035064267e-05	0.0150111293420578	5.68208750285648e-05
"133"	"[18]O1"	2.00424577999999	1507.959155978	3098.022034696	-0.0536868085114254	3.92481035064267e-05	0.00909718846936527	6.07426927046257e-05
"134"	"[18]O1"	2.00424577999999	3098.022034696	3357.526984764	-0.0536868085114254	3.92481035064267e-05	0.170615128513066	8.60686596266063e-06
"135"	"[18]O1"	2.00424577999999	3357.526984764	3542.647068378	-0.14553902748771	6.66052087190124e-05	0.170615128513066	8.60686596266063e-06
"136"	"[18]O1"	2.00424577999999	3542.647068378	4291.832675786	-0.256557743014893	9.79429946695652e-05	0.170615128513066	8.60686596266063e-06
"137"	"[18]O1"	2.00424577999999	4291.832675786	5263.132322072	-0.256557743014893	9.79429946695652e-05	-0.213501732655637	9.81063619089598e-05
"138"	"[18]O1"	2.00424577999999	5263.132322072	6177.02567967601	-0.479654910874005	0.000140331662521124	-0.213501732655637	9.81063619089598e-05
"139"	"[18]O1"	2.00424577999999	6177.02567967601	6214.98156154401	-0.479654910874005	0.000140331662521124	0.392503784195577	2.9250355148807e-18
"398"	"[13]C2"	2.00670968000003	0	155.086075352	0	4.77589706268786e-07	8.67361737988404e-19	4.97831837166688e-05
"399"	"[13]C2"	2.00670968000003	155.086075352	244.938232476	0	4.77589706268786e-07	-0.0230030501198358	0.00019810759045419
"400"	"[13]C2"	2.00670968000003	244.938232476	337.936197344	-0.000499224240806912	2.51575351499892e-06	-0.0230030501198358	0.00019810759045419
"401"	"[13]C2"	2.00670968000003	337.936197344	509.378341188	-0.000559892647479237	2.69527973074363e-06	-0.0230030501198358	0.00019810759045419
"402"	"[13]C2"	2.00670968000003	509.378341188	537.446026824	-0.000559892647479237	2.69527973074363e-06	-0.164110778737872	0.0004751270810924
"403"	"[13]C2"	2.00670968000003	537.446026824	858.75773806	-0.000559892647479237	2.69527973074363e-06	-0.219074334205223	0.000577395127973599
"404"	"[13]C2"	2.00670968000003	858.75773806	1194.877293164	-0.0505482845939761	6.09054008522424e-05	-0.219074334205223	0.000577395127973599
"405"	"[13]C2"	2.00670968000003	1194.877293164	1382.2860449	-0.0872737043111897	9.16411257064371e-05	-0.219074334205223	0.000577395127973599
"406"	"[13]C2"	2.00670968000003	1382.2860449	1545.915037846	-0.0872737043111897	9.16411257064371e-05	0.00462198616288334	0.000415564426438672
"407"	"[13]C2"	2.00670968000003	1545.915037846	2811.872269724	-0.614996142713969	0.000433006870578213	0.00462198616288334	0.000415564426438672
"408"	"[13]C2"	2.00670968000003	2811.872269724	2973.925093144	-0.670112747546343	0.000452608260522495	0.00462198616288334	0.000415564426438672
"409"	"[13]C2"	2.00670968000003	2973.925093144	3134.602460472	-0.747396368407511	0.000478595337681679	0.00462198616288334	0.000415564426438672
"410"	"[13]C2"	2.00670968000003	3134.602460472	3135.977916564	-0.747396368407511	0.000478595337681679	-0.803898533332691	0.000673498416375574
"411"	"[13]C2"	2.00670968000003	3135.977916564	3458.708107312	-1.56234536928002	0.000738466109273537	-0.803898533332691	0.000673498416375574
"412"	"[13]C2"	2.00670968000003	3458.708107312	5225.176440204	-1.56234536928002	0.000738466109273537	-0.561974352357213	0.00060355201631249
"413"	"[13]C2"	2.00670968000003	5225.176440204	6177.02567967601	-1.56234536928002	0.000738466109273537	0.200923798387662	0.000457547731198801
"414"	"[13]C2"	2.00670968000003	6177.02567967601	6214.98156154401	-1.56234536928002	0.000738466109273537	3.02720788367994	3.51004261785684e-17
"570"	"[13]C1[17]O1"	2.00757171999999	0	273.061042376	0	2.67739061672507e-07	0	1.32775795938217e-06
"571"	"[13]C1[17]O1"	2.00757171999999	273.061042376	615.522934476	0	2.67739061672507e-07	-0.000881159629002747	4.55472736276344e-06
"572"	"[13]C1[17]O1"	2.00757171999999	615.522934476	633.072788832	-2.42811767582507e-05	3.07187107225711e-07	-0.000881159629002747	4.55472736276344e-06
"573"	"[13]C1[17]O1"	2.00757171999999	633.072788832	1267.153402696	-2.42811767582507e-05	3.07187107225711e-07	-0.00399508105072663	9.47346889873906e-06
"574"	"[13]C1[17]O1"	2.00757171999999	1267.153402696	1420.241926768	-2.42811767582507e-05	3.07187107225711e-07	-0.0120431821251192	1.58247923117287e-05
"575"	"[13]C1[17]O1"	2.00757171999999	1420.241926768	1871.165937	-0.0162727032134282	1.17477886909615e-05	-0.0120431821251192	1.58247923117287e-05
"576"	"[13]C1[17]O1"	2.00757171999999	1871.165937	2655.241859408	-0.0162727032134282	1.17477886909615e-05	-0.02490742159423	2.26997782307946e-05
"577"	"[13]C1[17]O1"	2.00757171999999	2655.241859408	3357.526984764	-0.0162727032134282	1.17477886909615e-05	-0.0254015551373921	2.28858756069757e-05
"578"	"[13]C1[17]O1"	2.00757171999999	3357.526984764	3542.647068378	-0.0333207699771654	1.68253552573954e-05	-0.0254015551373921	2.28858756069757e-05
"579"	"[13]C1[17]O1"	2.00757171999999	3542.647068378	4291.832675786	-0.145131228779015	4.83866303840883e-05	-0.0254015551373921	2.28858756069757e-05
"580"	"[13]C1[17]O1"	2.00757171999999	4291.832675786	5263.132322072	-0.145131228779015	4.83866303840883e-05	-0.169856831494585	5.65440555197651e-05
"581"	"[13]C1[17]O1"	2.00757171999999	5263.132322072	6177.02567967601	-0.276876709849277	7.34183934119264e-05	-0.169856831494585	5.65440555197651e-05
"582"	"[13]C1[17]O1"	2.00757171999999	6177.02567967601	6199.00762430401	-0.276876709849277	7.34183934119264e-05	0.179417251484022	1.26265333141977e-18
"583"	"[13]C1[17]O1"	2.00757171999999	6199.00762430401	6214.98156154401	-0.276876709849277	7.34183934119264e-05	0.179417251484029	0
"506"	"[2]H1[13]C1"	2.00963158599995	0	211.242575992	0	1.73825760582815e-07	0	2.73826234157787e-06
"507"	"[2]H1[13]C1"	2.00963158599995	211.242575992	213.258226056	0	1.73825760582815e-07	-0.003332592241001	1.85144013388944e-05
"508"	"[2]H1[13]C1"	2.00963158599995	213.258226056	858.75773806	0	1.73825760582815e-07	-0.00250331595565175	1.46257997093775e-05
"509"	"[2]H1[13]C1"	2.00963158599995	858.75773806	1186.166717616	-0.00150338679867915	1.92447874692494e-06	-0.00250331595565175	1.46257997093775e-05
"510"	"[2]H1[13]C1"	2.00963158599995	1186.166717616	1194.877293164	-0.00150338679867915	1.92447874692494e-06	-0.0195076896165294	2.89613677272137e-05
"511"	"[2]H1[13]C1"	2.00963158599995	1194.877293164	1382.2860449	-0.0034507898741838	3.55427210449054e-06	-0.0195076896165294	2.89613677272137e-05
"512"	"[2]H1[13]C1"	2.00963158599995	1382.2860449	1545.915037846	-0.0034507898741838	3.55427210449054e-06	-0.000228676133689695	1.5014172388036e-05
"513"	"[2]H1[13]C1"	2.00963158599995	1545.915037846	2693.197741276	-0.0103682451182395	8.02893925935185e-06	-0.000228676133689695	1.5014172388036e-05
"514"	"[2]H1[13]C1"	2.00963158599995	2693.197741276	3134.602460472	-0.062990351520214	2.75678337101703e-05	-0.000228676133689695	1.5014172388036e-05
"515"	"[2]H1[13]C1"	2.00963158599995	3134.602460472	3458.708107312	-0.062990351520214	2.75678337101703e-05	-0.0283826283038592	2.39958383329833e-05
"516"	"[2]H1[13]C1"	2.00963158599995	3458.708107312	5225.176440204	-0.062990351520214	2.75678337101703e-05	-0.0322061183591381	2.51013060211053e-05
"517"	"[2]H1[13]C1"	2.00963158599995	5225.176440204	6214.98156154401	-0.062990351520214	2.75678337101703e-05	0.0458460406469152	1.01635981945336e-05
"584"	"[15]N1[34]S1"	2.99283109999996	0	77.01734391	0	2.05305208174026e-07	0	4.24460812099567e-06
"585"	"[15]N1[34]S1"	2.99283109999996	77.01734391	338.052760012	0	2.05305208174026e-07	-0.000589394002061877	1.18973519334884e-05
"586"	"[15]N1[34]S1"	2.99283109999996	338.052760012	512.059301956	0	2.05305208174026e-07	0.00152722578085456	5.63614056860765e-06
"587"	"[15]N1[34]S1"	2.99283109999996	512.059301956	686.025929186	0	2.05305208174026e-07	0.00200768034050976	4.69786143214841e-06
"588"	"[15]N1[34]S1"	2.99283109999996	686.025929186	723.981811054	0	2.05305208174026e-07	0.00523053509468643	2.28518399600053e-20
"589"	"[15]N1[34]S1"	2.99283109999996	723.981811054	796.15233906	0	2.05305208174026e-07	-0.00428175871669507	1.31388574493787e-05
"590"	"[15]N1[34]S1"	2.99283109999996	796.15233906	1254.39778975	-0.00154045088958279	2.14017472247021e-06	-0.00428175871669507	1.31388574493787e-05
"591"	"[15]N1[34]S1"	2.99283109999996	1254.39778975	1669.46134744	-0.00376469677833823	3.91333305145509e-06	-0.00428175871669507	1.31388574493787e-05
"592"	"[15]N1[34]S1"	2.99283109999996	1669.46134744	1707.417229308	-0.00376469677833823	3.91333305145509e-06	0.0176530559445667	0
"593"	"[15]N1[34]S1"	2.99283109999996	1707.417229308	2048.000115858	-0.00376469677833823	3.91333305145509e-06	0.00259223785136315	8.82081885709189e-06
"594"	"[15]N1[34]S1"	2.99283109999996	2048.000115858	3319.571102896	-0.0248661325497648	1.42167679038434e-05	0.00259223785136315	8.82081885709189e-06
"595"	"[15]N1[34]S1"	2.99283109999996	3319.571102896	3542.647068378	-0.0248661325497648	1.42167679038434e-05	0.0318735732332455	0
"115"	"[15]N1[37]Cl1"	2.99408484999998	0	65.974666372	0	1.37775200180908e-06	0	1.77174226930569e-05
"116"	"[15]N1[37]Cl1"	2.99408484999998	65.974666372	87.956611	0	1.37775200180908e-06	0.00116890105114613	0
